Sangster International Airport, JM 
Month  Day    Year     Temp      QNH          Hour 
April   29    2018       25   1014.9       8:00 PM 
April   29    2018       25   1013.9       9:00 PM 
April   29    2018       25   1013.9      10:00 PM 
April   29    2018       25   1013.9      11:00 PM 
April   29    2018       25   1014.9      12:00 AM 
April   29    2018       25   1014.9       1:00 AM 
April   29    2018       27   1014.9       2:00 AM 
April   29    2018       28   1015.9       3:00 AM 
April   29    2018       29   1015.9       4:00 AM 
April   29    2018       30   1015.9       5:00 AM 
April   29    2018       30   1015.9       6:00 AM 
April   29    2018       30   1015.9       7:00 AM 
April   29    2018       30   1014.9       8:00 AM 
April   29    2018       30   1013.9       9:00 AM 
April   29    2018       30   1013.9      10:00 AM 
April   29    2018       29   1012.9      11:00 AM 
April   29    2018       29   1012.9      12:00 PM 
April   29    2018       29   1013.9       1:00 PM 
April   29    2018       28   1013.9       2:00 PM 
April   29    2018       28   1014.9       3:00 PM 
April   29    2018       27   1015.9       4:00 PM 
April   29    2018       26   1015.9       5:00 PM 
April   29    2018       26   1015.9       5:33 PM 
April   29    2018       26   1015.9       6:00 PM 
April   30    2018       26   1015.9       7:00 PM 
April   30    2018       26   1014.9       8:00 PM 
April   30    2018       26   1013.9       9:00 PM 
April   30    2018       26   1013.9      10:00 PM 
April   30    2018       25   1013.9      11:00 PM 
April   30    2018       25   1013.9      12:00 AM 
April   30    2018       25   1014.9       1:00 AM 
April   30    2018       27   1014.9       2:00 AM 
April   30    2018       29   1015.9       3:00 AM 
April   30    2018       29   1015.9       4:00 AM 
April   30    2018       30   1016.9       5:00 AM 
April   30    2018       30   1015.9       6:00 AM 
April   30    2018       30   1016.9       7:00 AM 
April   30    2018       31   1014.9       8:00 AM 
April   30    2018       30   1013.9       9:00 AM 
April   30    2018       31   1013.9      10:00 AM 
April   30    2018       30   1012.9      11:00 AM 
April   30    2018       30   1013.9      12:00 PM 
April   30    2018       29   1014.9       1:00 PM 
April   30    2018       28   1014.9       2:00 PM 
April   30    2018       28   1015.9       3:00 PM 
April   30    2018       28   1015.9       4:00 PM 
April   30    2018       27   1015.9       5:00 PM 
April   30    2018       27   1015.9       6:00 PM 
May    1    2018       27   1014.9       7:00 PM 
May    1    2018       27   1014.9       8:00 PM 
May    1    2018       26   1013.9       9:00 PM 
May    1    2018       26   1013.9      10:00 PM 
May    1    2018       26   1013.9      11:00 PM 
May    1    2018       26   1013.9      12:00 AM 
May    1    2018       26   1013.9       1:00 AM 
May    1    2018       27   1014.9       2:00 AM 
May    1    2018       29   1015.9       3:00 AM 
May    1    2018       30   1015.9       4:00 AM 
May    1    2018       30   1015.9       5:00 AM 
May    1    2018       30   1015.9       6:00 AM 
May    1    2018       31   1015.9       7:00 AM 
May    1    2018       31   1014.9       8:00 AM 
May    1    2018       31   1013.9       9:00 AM 
May    1    2018       31   1013.9      10:00 AM 
May    1    2018       30   1013.9      11:00 AM 
May    1    2018       30   1013.9      12:00 PM 
May    1    2018       29   1013.9       1:00 PM 
May    1    2018       28   1014.9       2:00 PM 
May    1    2018       28   1014.9       3:00 PM 
May    1    2018       27   1015.9       4:00 PM 
May    1    2018       27   1015.9       5:00 PM 
May    1    2018       27   1015.9       6:00 PM 
May    2    2018       26   1015.9       7:00 PM 
May    2    2018       26   1014.9       8:00 PM 
May    2    2018       25   1014.9       9:00 PM 
May    2    2018       25   1013.9      10:00 PM 
May    2    2018       25   1014.9      11:00 PM 
May    2    2018       25   1014.9      12:00 AM 
May    2    2018       25   1014.9       1:00 AM 
May    2    2018       27   1015.9       2:00 AM 
May    2    2018       28   1015.9       3:00 AM 
May    2    2018       29   1015.9       4:00 AM 
May    2    2018       29   1015.9       5:00 AM 
May    2    2018       30   1015.9       6:00 AM 
May    2    2018       31   1015.9       7:00 AM 
May    2    2018       30   1014.9       8:00 AM 
May    2    2018       31   1013.9       9:00 AM 
May    2    2018       30   1013.9      10:00 AM 
May    2    2018       29   1012.9      11:00 AM 
May    2    2018       29   1012.9      12:00 PM 
May    2    2018       29   1013.9       1:00 PM 
May    2    2018       28   1013.9       2:00 PM 
May    2    2018       26   1013.9       3:00 PM 
May    2    2018       27   1014.9       4:00 PM 
May    2    2018       27   1014.9       5:00 PM 
May    2    2018       26   1014.9       6:00 PM 
May    3    2018       27   1014.9       7:00 PM 
May    3    2018       27   1013.9       8:00 PM 
May    3    2018       26   1012.9       9:00 PM 
May    3    2018       26   1011.9      10:00 PM 
May    3    2018       26   1011.9      11:00 PM 
May    3    2018       26   1012.9      12:00 AM 
May    3    2018       27   1013.9       1:00 AM 
May    3    2018       27   1013.9       2:00 AM 
May    3    2018       29   1013.9       3:00 AM 
May    3    2018       29   1013.9       4:00 AM 
May    3    2018       30   1013.9       5:00 AM 
May    3    2018       30   1013.9       6:00 AM 
May    3    2018       30   1013.9       7:00 AM 
May    3    2018       30   1013.9       8:00 AM 
May    3    2018       30   1012.9       9:00 AM 
May    3    2018       30   1011.9      10:00 AM 
May    3    2018       29   1011.9      11:00 AM 
May    3    2018       28   1011.9      12:00 PM 
May    3    2018       28   1012.9       1:00 PM 
May    3    2018       27   1012.9       1:15 PM 
May    3    2018       26   1012.9       2:00 PM 
May    3    2018       26   1012.9       3:00 PM 
May    3    2018       26   1012.9       4:00 PM 
May    3    2018       26   1013.9       5:00 PM 
May    3    2018       26   1013.9       6:00 PM 
May    3    2018       26   1013.9       6:35 PM 
May    4    2018       26   1012.9       7:00 PM 
May    4    2018       26   1012.9       7:25 PM 
May    4    2018       26   1012.9       8:00 PM 
May    4    2018       25   1011.9       8:40 PM 
May    4    2018       25   1011.9       9:00 PM 
May    4    2018       25   1011.9      10:00 PM 
May    4    2018       25   1010.9      11:00 PM 
May    4    2018       25   1010.9      12:00 AM 
May    4    2018       25   1010.9       1:00 AM 
May    4    2018       25   1011.9       2:00 AM 
May    4    2018       27   1011.9       3:00 AM 
May    4    2018       28   1012.9       4:00 AM 
May    4    2018       28   1012.9       5:00 AM 
May    4    2018       29   1011.9       6:00 AM 
May    4    2018       30   1011.9       7:00 AM 
May    4    2018       30   1010.9       8:00 AM 
May    4    2018       30   1010.9       9:00 AM 
May    4    2018       28   1010.9      10:00 AM 
May    4    2018       29   1009.9      11:00 AM 
May    4    2018       29   1009.9      12:00 PM 
May    4    2018       28   1009.9       1:00 PM 
May    4    2018       27   1010.9       2:00 PM 
May    4    2018       27   1010.9       3:00 PM 
May    4    2018       26   1010.9       4:00 PM 
May    4    2018       26   1011.9       5:00 PM 
May    4    2018       26   1011.9       6:00 PM 
May    5    2018       26   1011.9       7:00 PM 
May    5    2018       26   1010.9       8:00 PM 
May    5    2018       25   1009.9       9:00 PM 
May    5    2018       25   1009.9      10:00 PM 
May    5    2018       26   1009.9      11:00 PM 
May    5    2018       25   1009.9      12:00 AM 
May    5    2018       25   1010.9       1:00 AM 
May    5    2018       27   1011.9       2:00 AM 
May    5    2018       28   1011.9       3:00 AM 
May    5    2018       29   1011.9       4:00 AM 
May    5    2018       29   1011.9       5:00 AM 
May    5    2018       29   1011.9       6:00 AM 
May    5    2018       28   1011.9       7:00 AM 
May    5    2018       29   1010.9       8:00 AM 
May    5    2018       28   1010.9       9:00 AM 
May    5    2018       28   1010.9       9:09 AM 
May    5    2018       26   1011.9       9:25 AM 
May    5    2018       25   1010.9       9:37 AM 
May    5    2018       25   1010.9      10:00 AM 
May    5    2018       27   1009.9      11:00 AM 
May    5    2018       26   1010.9      12:00 PM 
May    5    2018       26   1010.9       1:00 PM 
May    5    2018       26   1011.9       2:00 PM 
May    5    2018       25   1011.9       3:00 PM 
May    5    2018       24   1012.9       4:00 PM 
May    5    2018       25   1013.9       5:00 PM 
May    5    2018       25   1013.9       6:00 PM 
May    6    2018       25   1012.9       7:00 PM 
May    6    2018       25   1012.9       8:00 PM 
May    6    2018       25   1012.9       9:00 PM 
May    6    2018       24   1011.9      10:00 PM 
May    6    2018       25   1011.9      11:00 PM 
May    6    2018       25   1012.9      12:00 AM 
May    6    2018       25   1012.9       1:00 AM 
May    6    2018       26   1013.9       2:00 AM 
May    6    2018       26   1013.9       3:00 AM 
May    6    2018       27   1013.9       4:00 AM 
May    6    2018       28   1013.9       5:00 AM 
May    6    2018       28   1013.9       6:00 AM 
May    6    2018       25   1013.9       7:00 AM 
May    6    2018       26   1012.9       7:30 AM 
May    6    2018       26   1012.9       8:00 AM 
May    6    2018       26   1012.9       9:00 AM 
May    6    2018       26   1012.9      10:00 AM 
May    6    2018       26   1011.9      11:00 AM 
May    6    2018       25   1012.9      12:00 PM 
May    6    2018       25   1013.9       1:00 PM 
May    6    2018       24   1013.9       2:00 PM 
May    6    2018       24   1014.9       2:38 PM 
May    6    2018       24   1013.9       3:00 PM 
May    6    2018       24   1014.9       4:00 PM 
May    6    2018       24   1013.9       5:00 PM 
May    6    2018       24   1013.9       6:00 PM 
May    7    2018       25   1013.9       7:00 PM 
May    7    2018       24   1013.9       8:00 PM 
May    7    2018       24   1012.9       9:00 PM 
May    7    2018       23   1012.9      10:00 PM 
May    7    2018       23   1012.9      11:00 PM 
May    7    2018       23   1012.9      12:00 AM 
May    7    2018       24   1013.9       1:00 AM 
May    7    2018       24   1013.9       2:00 AM 
May    7    2018       26   1014.9       3:00 AM 
May    7    2018       27   1014.9       4:00 AM 
May    7    2018       28   1014.9       5:00 AM 
May    7    2018       30   1013.9       6:00 AM 
May    7    2018       29   1013.9       7:00 AM 
May    7    2018       29   1012.9       8:00 AM 
May    7    2018       29   1012.9       9:00 AM 
May    7    2018       29   1011.9      10:00 AM 
May    7    2018       29   1011.9      11:00 AM 
May    7    2018       29   1011.9      12:00 PM 
May    7    2018       29   1012.9       1:00 PM 
May    7    2018       28   1012.9       2:00 PM 
May    7    2018       27   1013.9       3:00 PM 
May    7    2018       26   1013.9       4:00 PM 
May    7    2018       27   1013.9       5:00 PM 
May    7    2018       26   1013.9       6:00 PM 
May    8    2018       26   1013.9       7:00 PM 
May    8    2018       26   1012.9       8:00 PM 
May    8    2018       26   1011.9       9:00 PM 
May    8    2018       26   1011.9      10:00 PM 
May    8    2018       25   1011.9      11:00 PM 
May    8    2018       26   1012.9      12:00 AM 
May    8    2018       26   1012.9       1:00 AM 
May    8    2018       26   1013.9       2:00 AM 
May    8    2018       28   1013.9       3:00 AM 
May    8    2018       28   1013.9       4:00 AM 
May    8    2018       30   1013.9       5:00 AM 
May    8    2018       30   1013.9       6:00 AM 
May    8    2018       29   1013.9       7:00 AM 
May    8    2018       28   1012.9       8:00 AM 
May    8    2018       27   1012.9       9:00 AM 
May    8    2018       27   1012.9       9:43 AM 
May    8    2018       27   1012.9      10:00 AM 
May    8    2018       27   1012.9      10:21 AM 
May    8    2018       26   1011.9      10:40 AM 
May    8    2018       26   1011.9      11:00 AM 
May    8    2018       27   1011.9      11:25 AM 
May    8    2018       27   1011.9      12:00 PM 
May    8    2018       27   1012.9       1:00 PM 
May    8    2018       26   1012.9       2:00 PM 
May    8    2018       26   1013.9       3:00 PM 
May    8    2018       26   1013.9       4:00 PM 
May    8    2018       25   1014.9       5:00 PM 
May    8    2018       25   1014.9       6:00 PM 
May    9    2018       25   1014.9       7:00 PM 
May    9    2018       24   1013.9       8:00 PM 
May    9    2018       24   1012.9       9:00 PM 
May    9    2018       24   1012.9      10:00 PM 
May    9    2018       25   1012.9      11:00 PM 
May    9    2018       25   1012.9      12:00 AM 
May    9    2018       24   1013.9       1:00 AM 
May    9    2018       27   1013.9       2:00 AM 
May    9    2018       28   1014.9       3:00 AM 
May    9    2018       29   1014.9       4:00 AM 
May    9    2018       30   1014.9       5:00 AM 
May    9    2018       30   1013.9       6:00 AM 
May    9    2018       30   1013.9       7:00 AM 
May    9    2018       28   1013.9       7:42 AM 
May    9    2018       28   1013.9       8:00 AM 
May    9    2018       27   1012.9       9:00 AM 
May    9    2018       27   1012.9       9:10 AM 
May    9    2018       27   1012.9       9:30 AM 
May    9    2018       27   1012.9      10:00 AM 
May    9    2018       27   1012.9      11:00 AM 
May    9    2018       27   1011.9      12:00 PM 
May    9    2018       26   1012.9       1:00 PM 
May    9    2018       26   1012.9       2:00 PM 
May    9    2018       26   1013.9       3:00 PM 
May    9    2018       26   1014.9       4:00 PM 
May    9    2018       26   1014.9       5:00 PM 
May    9    2018       25   1014.9       6:00 PM 
May   10    2018       25   1014.9       7:00 PM 
May   10    2018       25   1013.9       8:00 PM 
May   10    2018       24   1013.9       9:00 PM 
May   10    2018       24   1013.9      10:00 PM 
May   10    2018       24   1013.9      11:00 PM 
May   10    2018       24   1013.9      12:00 AM 
May   10    2018       24   1014.9       1:00 AM 
May   10    2018       26   1014.9       2:00 AM 
May   10    2018       28   1014.9       3:00 AM 
May   10    2018       29   1014.9       4:00 AM 
May   10    2018       29   1014.9       5:00 AM 
May   10    2018       29   1014.9       6:00 AM 
May   10    2018       31   1014.9       7:00 AM 
May   10    2018       31   1013.9       8:00 AM 
May   10    2018       29   1013.9       9:00 AM 
May   10    2018       28   1012.9      10:00 AM 
May   10    2018       28   1012.9      11:00 AM 
May   10    2018       28   1012.9      12:00 PM 
May   10    2018       28   1012.9       1:00 PM 
May   10    2018       28   1013.9       1:15 PM 
May   10    2018       27   1013.9       1:36 PM 
May   10    2018       27   1014.9       2:00 PM 
May   10    2018       27   1014.9       3:00 PM 
May   10    2018       26   1015.9       4:00 PM 
May   10    2018       26   1015.9       5:00 PM 
May   10    2018       26   1015.9       6:00 PM 
May   11    2018       26   1014.9       7:00 PM 
May   11    2018       26   1014.9       8:00 PM 
May   11    2018       25   1014.9       9:00 PM 
May   11    2018       25   1013.9      10:00 PM 
May   11    2018       25   1013.9      11:00 PM 
May   11    2018       25   1014.9      12:00 AM 
May   11    2018       25   1014.9       1:00 AM 
May   11    2018       27   1015.9       2:00 AM 
May   11    2018       28   1015.9       3:00 AM 
May   11    2018       29   1015.9       4:00 AM 
May   11    2018       29   1015.9       5:00 AM 
May   11    2018       30   1014.9       6:00 AM 
May   11    2018       30   1014.9       7:00 AM 
May   11    2018       31   1013.9       8:00 AM 
May   11    2018       31   1013.9       9:00 AM 
May   11    2018       30   1012.9      10:00 AM 
May   11    2018       30   1012.9      11:00 AM 
May   11    2018       29   1012.9      12:00 PM 
May   11    2018       28   1013.9       1:00 PM 
May   11    2018       27   1014.9       2:00 PM 
May   11    2018       27   1014.9       3:00 PM 
May   11    2018       27   1015.9       4:00 PM 
May   11    2018       26   1015.9       5:00 PM 
May   11    2018       27   1015.9       6:00 PM 
May   12    2018       26   1014.9       7:00 PM 
May   12    2018       26   1013.9       8:00 PM 
May   12    2018       26   1013.9       9:00 PM 
May   12    2018       26   1013.9      10:00 PM 
May   12    2018       25   1013.9      11:00 PM 
May   12    2018       25   1013.9      12:00 AM 
May   12    2018       25   1014.9       1:00 AM 
May   12    2018       27   1014.9       2:00 AM 
May   12    2018       28   1015.9       3:00 AM 
May   12    2018       29   1015.9       4:00 AM 
May   12    2018       29   1015.9       5:00 AM 
May   12    2018       31   1015.9       6:00 AM 
May   12    2018       31   1014.9       7:00 AM 
May   12    2018       30   1013.9       8:00 AM 
May   12    2018       30   1012.9       9:00 AM 
May   12    2018       31   1012.9      10:00 AM 
May   12    2018       27   1012.9      11:00 AM 
May   12    2018       29   1012.9      12:00 PM 
May   12    2018       28   1012.9       1:00 PM 
May   12    2018       27   1012.9       2:00 PM 
May   12    2018       27   1013.9       3:00 PM 
May   12    2018       27   1014.9       4:00 PM 
May   12    2018       26   1014.9       5:00 PM 
May   12    2018       26   1014.9       6:00 PM 
May   13    2018       26   1014.9       7:00 PM 
May   13    2018       26   1013.9       8:00 PM 
May   13    2018       26   1012.9       9:00 PM 
May   13    2018       25   1012.9      10:00 PM 
May   13    2018       24   1012.9      11:00 PM 
May   13    2018       24   1012.9      12:00 AM 
May   13    2018       23   1013.9       1:00 AM 
May   13    2018       26   1013.9       2:00 AM 
May   13    2018       28   1014.9       3:00 AM 
May   13    2018       28   1014.9       4:00 AM 
May   13    2018       29   1014.9       5:00 AM 
May   13    2018       30   1014.9       6:00 AM 
May   13    2018       30   1013.9       7:00 AM 
May   13    2018       30   1013.9       8:00 AM 
May   13    2018       31   1012.9       9:00 AM 
May   13    2018       31   1011.9      10:00 AM 
May   13    2018       29   1011.9      11:00 AM 
May   13    2018       29   1011.9      12:00 PM 
May   13    2018       28   1011.9       1:00 PM 
May   13    2018       28   1011.9       2:00 PM 
May   13    2018       28   1012.9       3:00 PM 
May   13    2018       27   1012.9       4:00 PM 
May   13    2018       27   1013.9       5:00 PM 
May   13    2018       27   1013.9       6:00 PM 
May   14    2018       27   1013.9       7:00 PM 
May   14    2018       26   1012.9       8:00 PM 
May   14    2018       26   1012.9       9:00 PM 
May   14    2018       26   1011.9      10:00 PM 
May   14    2018       26   1011.9      11:00 PM 
May   14    2018       25   1011.9      12:00 AM 
May   14    2018       25   1012.9       1:00 AM 
May   14    2018       27   1013.9       2:00 AM 
May   14    2018       29   1013.9       3:00 AM 
May   14    2018       29   1013.9       4:00 AM 
May   14    2018       30   1013.9       5:00 AM 
May   14    2018       29   1013.9       6:00 AM 
May   14    2018       30   1013.9       7:00 AM 
May   14    2018       31   1012.9       8:00 AM 
May   14    2018       31   1012.9       9:00 AM 
May   14    2018       30   1011.9      10:00 AM 
May   14    2018       29   1011.9      10:40 AM 
May   14    2018       25   1011.9      11:00 AM 
May   14    2018       25   1011.9      11:10 AM 
May   14    2018       27   1011.9      12:00 PM 
May   14    2018       27   1011.9       1:00 PM 
May   14    2018       27   1011.9       2:00 PM 
May   14    2018       27   1012.9       3:00 PM 
May   14    2018       26   1013.9       4:00 PM 
May   14    2018       26   1013.9       5:00 PM 
May   14    2018       25   1013.9       6:00 PM 
May   15    2018       25   1013.9       7:00 PM 
May   15    2018       24   1012.9       8:00 PM 
May   15    2018       24   1012.9       9:00 PM 
May   15    2018       25   1011.9      10:00 PM 
May   15    2018       25   1011.9      11:00 PM 
May   15    2018       24   1011.9      12:00 AM 
May   15    2018       25   1012.9       1:00 AM 
May   15    2018       26   1012.9       2:00 AM 
May   15    2018       28   1013.9       3:00 AM 
May   15    2018       29   1013.9       4:00 AM 
May   15    2018       30   1014.9       5:00 AM 
May   15    2018       30   1014.9       6:00 AM 
May   15    2018       31   1013.9       7:00 AM 
May   15    2018       30   1012.9       8:00 AM 
May   15    2018       31   1011.9       9:00 AM 
May   15    2018       29   1011.9      10:00 AM 
May   15    2018       28   1011.9      10:32 AM 
May   15    2018       28   1011.9      11:00 AM 
May   15    2018       30   1011.9      12:00 PM 
May   15    2018       29   1011.9       1:00 PM 
May   15    2018       28   1011.9       2:00 PM 
May   15    2018       28   1012.9       3:00 PM 
May   15    2018       27   1013.9       4:00 PM 
May   15    2018       27   1013.9       5:00 PM 
May   15    2018       26   1013.9       6:00 PM 
May   16    2018       26   1012.9       7:00 PM 
May   16    2018       26   1012.9       8:00 PM 
May   16    2018       26   1011.9       9:00 PM 
May   16    2018       26   1010.9      10:00 PM 
May   16    2018       25   1010.9      11:00 PM 
May   16    2018       25   1011.9      12:00 AM 
May   16    2018       26   1012.9       1:00 AM 
May   16    2018       27   1012.9       2:00 AM 
May   16    2018       28   1012.9       3:00 AM 
May   16    2018       30   1012.9       4:00 AM 
May   16    2018       30   1012.9       5:00 AM 
May   16    2018       31   1012.9       6:00 AM 
May   16    2018       31   1011.9       7:00 AM 
May   16    2018       32   1011.9       8:00 AM 
May   16    2018       31   1010.9       9:00 AM 
May   16    2018       29   1010.9      10:00 AM 
May   16    2018       27   1010.9      11:00 AM 
May   16    2018       28   1010.9      12:00 PM 
May   16    2018       28   1010.9       1:00 PM 
May   16    2018       27   1011.9       2:00 PM 
May   16    2018       27   1012.9       3:00 PM 
May   16    2018       27   1012.9       4:00 PM 
May   16    2018       26   1013.9       5:00 PM 
May   16    2018       26   1013.9       6:00 PM 
May   17    2018       26   1012.9       7:00 PM 
May   17    2018       25   1012.9       8:00 PM 
May   17    2018       25   1011.9       9:00 PM 
May   17    2018       26   1011.9      10:00 PM 
May   17    2018       25   1011.9      11:00 PM 
May   17    2018       25   1011.9      12:00 AM 
May   17    2018       25   1012.9       1:00 AM 
May   17    2018       27   1012.9       2:00 AM 
May   17    2018       28   1012.9       3:00 AM 
May   17    2018       29   1012.9       4:00 AM 
May   17    2018       30   1012.9       5:00 AM 
May   17    2018       30   1012.9       6:00 AM 
May   17    2018       30   1012.9       7:00 AM 
May   17    2018       31   1011.9       8:00 AM 
May   17    2018       31   1010.9       9:00 AM 
May   17    2018       29   1009.9      10:00 AM 
May   17    2018       28   1010.9      10:06 AM 
May   17    2018       29   1009.9      10:19 AM 
May   17    2018       26   1010.9      10:30 AM 
May   17    2018       26   1010.9      10:40 AM 
May   17    2018       26   1010.9      11:00 AM 
May   17    2018       26   1010.9      11:17 AM 
May   17    2018       26   1010.9      12:00 PM 
May   17    2018       26   1011.9       1:00 PM 
May   17    2018       26   1011.9       2:00 PM 
May   17    2018       26   1012.9       3:00 PM 
May   17    2018       26   1012.9       4:00 PM 
May   17    2018       26   1013.9       5:00 PM 
May   17    2018       26   1012.9       6:00 PM 
May   18    2018       25   1012.9       7:00 PM 
May   18    2018       25   1011.9       8:00 PM 
May   18    2018       25   1011.9       9:00 PM 
May   18    2018       25   1011.9      10:00 PM 
May   18    2018       25   1010.9      11:00 PM 
May   18    2018       25   1011.9      12:00 AM 
May   18    2018       25   1011.9       1:00 AM 
May   18    2018       27   1011.9       2:00 AM 
May   18    2018       27   1012.9       3:00 AM 
May   18    2018       28   1012.9       4:00 AM 
May   18    2018       29   1012.9       5:00 AM 
May   18    2018       29   1012.9       6:00 AM 
May   18    2018       28   1012.9       7:00 AM 
May   18    2018       27   1011.9       7:03 AM 
May   18    2018       26   1011.9       7:10 AM 
May   18    2018       25   1012.9       8:00 AM 
May   18    2018       24   1012.9       8:04 AM 
May   18    2018       23   1011.9       8:24 AM 
May   18    2018       25   1011.9       9:00 AM 
May   18    2018       26   1011.9       9:35 AM 
May   18    2018       26   1010.9      10:00 AM 
May   18    2018       27   1010.9      11:00 AM 
May   18    2018       27   1010.9      12:00 PM 
May   18    2018       26   1010.9       1:00 PM 
May   18    2018       26   1011.9       2:00 PM 
May   18    2018       26   1011.9       3:00 PM 
May   18    2018       26   1012.9       4:00 PM 
May   18    2018       26   1012.9       5:00 PM 
May   18    2018       26   1012.9       6:00 PM 
May   19    2018       25   1012.9       7:00 PM 
May   19    2018       25   1011.9       8:00 PM 
May   19    2018       25   1011.9       9:00 PM 
May   19    2018       26   1011.9      10:00 PM 
May   19    2018       26   1011.9      11:00 PM 
May   19    2018       25   1011.9      12:00 AM 
May   19    2018       25   1011.9       1:00 AM 
May   19    2018       26   1013.9       2:00 AM 
May   19    2018       27   1013.9       3:00 AM 
May   19    2018       29   1013.9       4:00 AM 
May   19    2018       30   1013.9       5:00 AM 
May   19    2018       30   1012.9       6:00 AM 
May   19    2018       30   1012.9       7:00 AM 
May   19    2018       30   1012.9       8:00 AM 
May   19    2018       30   1011.9       9:00 AM 
May   19    2018       31   1010.9      10:00 AM 
May   19    2018       29   1010.9      11:00 AM 
May   19    2018       28   1010.9      12:00 PM 
May   19    2018       28   1011.9       1:00 PM 
May   19    2018       27   1011.9       2:00 PM 
May   19    2018       26   1012.9       3:00 PM 
May   19    2018       26   1012.9       4:00 PM 
May   19    2018       26   1013.9       5:00 PM 
May   19    2018       26   1013.9       6:00 PM 
May   20    2018       26   1012.9       7:00 PM 
May   20    2018       25   1012.9       8:00 PM 
May   20    2018       25   1012.9       9:00 PM 
May   20    2018       25   1011.9      10:00 PM 
May   20    2018       25   1011.9      11:00 PM 
May   20    2018       25   1011.9      12:00 AM 
May   20    2018       25   1012.9       1:00 AM 
May   20    2018       25   1012.9       2:00 AM 
May   20    2018       27   1012.9       3:00 AM 
May   20    2018       28   1012.9       4:00 AM 
May   20    2018       30   1012.9       5:00 AM 
May   20    2018       30   1012.9       6:00 AM 
May   20    2018       30   1012.9       7:00 AM 
May   20    2018       30   1011.9       8:00 AM 
May   20    2018       29   1011.9       9:00 AM 
May   20    2018       28   1011.9       9:14 AM 
May   20    2018       28   1011.9      10:00 AM 
May   20    2018       27   1011.9      11:00 AM 
May   20    2018       27   1011.9      12:00 PM 
May   20    2018       27   1011.9       1:00 PM 
May   20    2018       26   1011.9       2:00 PM 
May   20    2018       26   1012.9       3:00 PM 
May   20    2018       26   1012.9       4:00 PM 
May   20    2018       26   1013.9       5:00 PM 
May   20    2018       26   1013.9       6:00 PM 
May   21    2018       26   1012.9       7:00 PM 
May   21    2018       25   1011.9       8:00 PM 
May   21    2018       25   1011.9       9:00 PM 
May   21    2018       25   1010.9      10:00 PM 
May   21    2018       25   1010.9      11:00 PM 
May   21    2018       25   1010.9      12:00 AM 
May   21    2018       26   1011.9       1:00 AM 
May   21    2018       27   1011.9       2:00 AM 
May   21    2018       29   1011.9       3:00 AM 
May   21    2018       30   1012.9       4:00 AM 
May   21    2018       30   1012.9       5:00 AM 
May   21    2018       31   1011.9       6:00 AM 
May   21    2018       30   1011.9       7:00 AM 
May   21    2018       32   1010.9       8:00 AM 
May   21    2018       28   1010.9       8:20 AM 
May   21    2018       28   1010.9       9:00 AM 
May   21    2018       27   1010.9       9:15 AM 
May   21    2018       27   1010.9       9:25 AM 
May   21    2018       27   1010.9      10:00 AM 
May   21    2018       31   1010.9      11:00 AM 
May   21    2018       27   1010.9      12:00 PM 
May   21    2018       27   1010.9       1:00 PM 
May   21    2018       27   1011.9       2:00 PM 
May   21    2018       26   1011.9       3:00 PM 
May   21    2018       26   1012.9       4:00 PM 
May   21    2018       26   1012.9       5:00 PM 
May   21    2018       26   1012.9       6:00 PM 
May   22    2018       25   1012.9       7:00 PM 
May   22    2018       25   1011.9       8:00 PM 
May   22    2018       25   1010.9       9:00 PM 
May   22    2018       25   1010.9      10:00 PM 
May   22    2018       24   1010.9      11:00 PM 
May   22    2018       24   1011.9      12:00 AM 
May   22    2018       25   1011.9       1:00 AM 
May   22    2018       26   1012.9       2:00 AM 
May   22    2018       28   1012.9       3:00 AM 
May   22    2018       30   1013.9       4:00 AM 
May   22    2018       31   1012.9       5:00 AM 
May   22    2018       29   1012.9       6:00 AM 
May   22    2018       31   1012.9       7:00 AM 
May   22    2018       30   1011.9       8:00 AM 
May   22    2018       29   1011.9       8:37 AM 
May   22    2018       27   1011.9       9:00 AM 
May   22    2018       28   1011.9       9:20 AM 
May   22    2018       27   1011.9       9:38 AM 
May   22    2018       27   1011.9       9:43 AM 
May   22    2018       27   1011.9      10:00 AM 
May   22    2018       29   1010.9      10:40 AM 
May   22    2018       29   1010.9      11:00 AM 
May   22    2018       29   1010.9      12:00 PM 
May   22    2018       28   1011.9       1:00 PM 
May   22    2018       28   1011.9       2:00 PM 
May   22    2018       27   1012.9       3:00 PM 
May   22    2018       26   1012.9       4:00 PM 
May   22    2018       26   1013.9       5:00 PM 
May   22    2018       26   1013.9       6:00 PM 
May   23    2018       26   1013.9       7:00 PM 
May   23    2018       26   1012.9       8:00 PM 
May   23    2018       26   1012.9       9:00 PM 
May   23    2018       26   1012.9      10:00 PM 
May   23    2018       25   1012.9      11:00 PM 
May   23    2018       25   1013.9      12:00 AM 
May   23    2018       25   1013.9       1:00 AM 
May   23    2018       26   1013.9       2:00 AM 
May   23    2018       28   1014.9       3:00 AM 
May   23    2018       28   1014.9       4:00 AM 
May   23    2018       29   1014.9       5:00 AM 
May   23    2018       30   1014.9       6:00 AM 
May   23    2018       30   1013.9       7:00 AM 
May   23    2018       31   1012.9       8:00 AM 
May   23    2018       31   1012.9       9:00 AM 
May   23    2018       31   1011.9      10:00 AM 
May   23    2018       30   1011.9      11:00 AM 
May   23    2018       29   1011.9      12:00 PM 
